id,name,description
20080,Bellus3D, Inc.,
20081,BWI Group,
20082,Pyramid Consulting Inc,
20083,SEI Investments Company,
20084,Unit4 Educational Solutions, Inc,
20085,PenMark SOLUTIONS,
3250,Focus Point,"For 25 years, Focus Point's staffing and recruiting professionals have been identifying and recruiting top talent to meet our client's specific staffing needs. Utilizing our diverse networks, we have maintained a solid presence in the Dallas/Ft. Worth area. In 2009, Focus Point placed on the Dallas Business Journal's top 30 staffing firms list. Though the business of staffing has not changed, Focus Point continues to improve our methods of identifying, pursuing and qualifying exceptional candidates. Focus Point strives to build firm relationships and to ""focus on your staffing needs."" Over the years, we have partnered with a range of businesses from Fortune 500 companies to small machine shops. We are committed to customizing our service to meet your unique business. With this philosophy, we are able to successfully provide candidates to fill your urgent openings as well as assist you in building a skilled workforce."
20086,NetVision Resources, Inc,
20087,Braid Health,
20088,Data Systems International,
20089,Spire Health,
20090,Interactive Advertising Bureau,
20091,Hallmark Cards,
20092,Proterra, Inc.,
20093,POP Agency,
20094,Pocket Gems,
20095,Octapharma Plasma Inc,
20096,Berg Toys,
20097,Granite City Food and Brewery, Inc.,
20098,Lincoln Intermediate Unit,
20099,Bealls Florida,
20100,City of Statesville,
20101,Memorial Health Care Center,
20102,Room & Board,"Our collaborative spirit leaves little room for bureaucracy and cumbersome rules. Instead we keep it simple, take accountability, solve problems and ultimately do the right thing. We believe in each other.

Room & Board is a privately held, national retailer of modern home furnishings based in Minneapolis, Minnesota with locations across the country. Since 1980, we've been providing extraordinary experiences for our customers as we help them create homes they love. We create exclusive contemporary designs and believe expertly crafted American-made furniture offers the best value in terms of quality, design longevity and environmental sustainability.

We seamlessly serve our customers through 15 stores, a robust e-commerce site, Business Interiors channel and Customer Care support. Join us and love what you do. It makes for a great day at work."
20103,C. Winchell Agency,
20104,Taylors International,
20105,Planate Management Group, LLC,
20106,Fountain-Fort Carson School District 9,
20107,Bemis,
20108,Moseley Architects,Moseley Architects cultivates a professional environment in which teamwork and mutual respect are highly valued and the success of our clients and colleagues is our most fundamental goal. This firm-wide culture is reflected in the following core values that guide our actions.
20109,Nova Credit,
20110,La Paloma Nursing Center,
20111,Retama Manor Nursing Center/Laredo - South,
20112,Golden Years Nursing and Rehabilitation Center,
20113,Greenview Manor,
20114,Brighton Place West,
20115,Orchard Park Post Acute Nursing and Rehabilitation,
20116,Feldkamp Enterprises, Inc.,
20117,Pampa Nursing Center,
20118,North Hills Health and Rehabilitation Center,
20119,Levelland Nursing & Rehabilitation Center,
20120,The Park in Plano,
20121,Pendleton Health and Rehabilitation Center,
20122,Retama Manor Nursing Center/Pleasanton South,
20123,Arcola Health and Rehabilitation Center,
20124,Norris Health and Rehabilitation Center,
20125,Retama Manor Nursing Center/Raymondville,
20126,Patuxent River Health and Rehabilitation Center,
20127,Brian Center Health and Rehabilitation Hickory Viewmont,
20128,D.H. Smith Company, Inc.,
20129,Odin HealthCare Center,
20130,Newport Health and Rehabilitation Center,
20131,Westchester Health and Rehabilitation Center,
20132,Mission Carmichael HealthCare Center,
20133,OpenBean Inc,
20134,Cessna Aircraft Company,
20135,Dig Inn,
20136,TS Tech Americas, Inc.,TS Tech is a global Tier 1 automotive supplier who has operations in 68 locations in 12 different countries. We research, design and manufacture seats and interior components for cars, motorcycles and recreational vehicles. TS Tech Co., Ltd. was ranked Number 1 for seat quality in the 2012 JD Power & Associate U.S. Seat Quality & Satisfaction Survey. Our corporate office is located in Columbus, Ohio and is the headquarters for our Americas operations (R&D;, testing, purchasing, sales, quality, etc.) and support 12 mass production manufacturing locations in the United States, Canada, Mexico and Brazil.
20137,Taurus International Corp,
20138,HCC, Inc..,
20139,Little Wheel,
20140,ATC Power Systems, Inc.,
20141,Thionville Laboratories, L.L.C.,
20142,Jupiter Bach North America,
20143,MY HR Supplier,
20144,Panduit NI: Sales,
20145,City of Hesperia,
20146,Russell Tutoring & Consulting, LLC,
20147,Apollo Mechanical,
20148,Keller Homes, Inc,
20149,ARL Bio Pharma,
20150,Covenant Management Systems,
20151,Beek Consulting, LTD.,
6448,Core-Mark Massachusetts,
20152,Shoco Oil,
20153,Destination Homes,
20154,Janis Research Company,
20155,KVCAP,"Welcome to KVCAP's Employment Opportunities page. Here you will find descriptions of positions which are currently being offered by our various departments and programs. KVCAP offers competitive wages, excellent benefits, and an environment focused on the needs of the employee.

At KVCAP we believe the key to a successful organization lies with it's employees and the satisfaction they feel with their jobs. As an employee, you will receive paid holidays, and bi-weekly accrual of paid time off. You may also be eligible to receive comprehensive, affordable health insurance coverage through Health Plans, Inc. affiliated with Harvard Pilgrim. KVCAP employees also receive access to excellent training resources, sometimes even including financing for college courses. Browse the positions offered and start yourself on the path to a new future!"
20156,New Mexico State University,
12098,Anchorage Sleep Center, LLC,
20157,DeWalch Technologies, Inc.,
20158,NU Laboratories, Inc.,
4996,"St. Peter's Healthcare System",
20159,CalMet Services, Inc,
20160,Western Elite,
20161,Tydex Inc.,
20162,MODA Express,
20163,Seabrook Solutions,
20164,Audi Wyoming Valley,
20165,Mayesh Wholesale Florist,
20166,Recruitment Genius,
20167,Concourse Group,
20168,DMI (Digital Management, LLC.) ,"DMI (Digital Management, LLC.), the world's first end-to-end mobility company, combines all the skills and services necessary to deliver mobile enterprise solutions. Built to reinvent business through mobility, DMI has expertise in mobile strategy, UX, web, and app development, omni-channel commerce, brand and marketing, IoT and big data analytics, and secure device and app management. The company's unique, integrated approach to mobility has resulted in dramatic growth as well as an expanding client base, which includes hundreds of Fortune 1000 commercial clients and all fifteen U.S. Federal Departments. DMI is headquartered in Bethesda, MD, with satellite offices around the world. The company was named one of the [2018 Top Workplaces](https://www.washingtonpost.com/graphics/2018/business/top-workplaces/) in the Washington, DC area by The Washington Post and received Inc. Magazine's Hire Power Award as one of the top 100 Private Job Creators in the US. Additional information is available at [www.dminc.com](http://www.dminc.com/)."
20169,Perspectium,
20170,Africa Jobs | CA Global Headhunters,
20171,City of Burbank,
20172,Building Controls and Services,
20173,Bishop Fox,
20174,BT,"BT is one of the world’s leading communications services companies, serving the needs of customers in the UK and across the world, where we provide fixed-line services, broadband, mobile and TV products and services as well as networked IT services.

In the UK we are a leading communications services provider, selling products and services to consumers, small and medium sized enterprises and the public sector.

We also sell wholesale products and services to communications providers in the UK and around the world. Globally, we supply managed networked IT service"
20175,Peer 1,
20176,East Carolina Heart Institute - Vidant Health,
20177,198 DMS Disaster Planning and Recovery Inc. (inactive),
20178,Eating Recovery Center,
20179,Purelements An Evolution In Dance,
20180,Anton DevCo, Inc.,
20181,American Campus Communities,
20182,ADVICS,
20183,Volt,
20184,Ventiv Technology Inc.,
20185,QuantumCamp,
20186,Sock It to Me,
20187,University of Houston,
20188,OhioHealth,"**Together WE can make a difference.**

OhioHealth is a not-for-profit, faith-based health system that has served central Ohio since 1891. As an organization with a strong and vibrant culture, OhioHealth associates work together to bring our core values of integrity, compassion, excellence and stewardship to life. We believe that embracing professionals with diverse backgrounds, religions, cultures and experiences creates a more innovative and productive workforce that enhances our ability to pursue continuous improvement.

We’re proud to be recognized as one of FORTUNE’s 100 Best Companies to Work For® ten years in a row!

**Join us!**  

Apply online at: [JobsatOhioHealth.com](http://jobsatohiohealth.com/)

**WE are in your neighborhood.**  

As part of a large and diverse healthcare system, OhioHealth associates benefit from the broad range of career opportunities and clinical settings available throughout our system. Whether you thrive in a busy Level I Trauma Center or you prefer the pace of a regional Critical Access Hospital, you will become part of a team that is dedicated to serving others.

Our hospital locations include:

  * Doctors Hospital Nelsonville 

  * MedCentral Shelby Hospital 

  * OhioHealth O'Bleness Hospital 

  * OhioHealth Doctors Hospital 

  * OhioHealth Dublin Methodist Hospital

  * OhioHealth Grady Memorial Hospital

  * OhioHealth Grant Medical Center 

  * OhioHealth Hardin Memorial Hospital 

  * OhioHealth Marion General Hospital 

  * OhioHealth MedCentral Mansfield Hospital 

  * OhioHealth Riverside Methodist Hospital

**Benefits**  

OhioHealth is dedicated to the personal and professional well-being of every associate. We offer competitive compensation, a family-friendly benefits package and a strong team culture with opportunities for professional growth.

  * Medical, Dental and Vision Benefits 

  * Flexible Spending Accounts 

  * Life and Disability Insurance 

  * Paid Time-off 

  * Employee Assistance Program 

  * Tuition Reimbursement

  * Retirement Plan (403b/401k)"
20189,Nordic Energy Services,
20190,Yahoo! and Tumblr,
20191,AAAS,
20192,Foster & Motley,
20193,ProStar Energy Solutions,
20194,Abrazo Central Campus,
20195,La Peña Cultural Center,
20196,Vacasa,
20197,Heidtman Steel Products,"Heidtman Steel provides the extensive range of steel processing capabilities associated with a large service center network. A 60 plus year legacy, combined with a leadership team on the cutting-edge of innovation, that delivers an un-paralleled commitment to the service center industry - all while maintaining the ""can do"" attitude that only a privately-owned company can provide. From large OEM customers to small job shops, Heidtman Steel services a wide variety of end market solutions tailored to each customer's needs.

We are a family owned business, we treat our employees like they are part of the family. We recognize employees are the number one resource of the company. We understand the importance of _listening to and reinvesting in our employees._   From safety initiatives, incentive programs, wellness , gym reimbursements, work boot vouchers, and holiday gifts, to cross-training opportunities, career development plans, tuition reimbursements, on top of, affordable medical, prescription drug, dental, vision coverage, 401k matching,  and much more.  The employees are what makes Heidtman Steel the company we are, adding true meaning behind our _ONE_ _HEIDTMAN_ _TEAM_ philosophy!"
20198,TerumoBCT,
20199,Ash Properties,
20200,NEFCU,
20201,Boston Logic,
20202,Trex Co. Inc.,
20203,Financial Additions, Inc.,
20204,MI WINDOWS AND DOORS,
20205,Tricia Smith,
20206,First Community,
20207,"Children's hope Alliance",
20208,University Of Texas Southwestern Medical Cent (The,
20209,Childrens Home Society of Florida,
20210,Greater Lynn Senior Services,
20211,"Nicklaus Children's Health System",
20212,San Antonio Water System,
20213,Avangrid,
20214,OGE Energy Corp.,
20215,Colorado Retina Associates,
20216,Digi Infotek,
20217,FoodFirst,
20218,Connexion Point,"Connexion Point is a technology entity, powered by its people to create inspired, agile, customized life-cycle communications and solutions in the insurance and Healthcare industries. Healthcare is the nation's fastest growing industry-and Connexion Point (cXp) is the 12th fastest growing healthcare company in America (INC.500 ranking). From its service centers in Salt Lake, Roy, Provo, San Antonio, and Memphis our Healthcare Communications Agents (HCA) advise Medicare and Medicaid participants on behalf of our clients, Aetna and Anthem, who are two of the nation's top five insurance companies."
20219,The Kinkaid School,
20220,Cambridge Trust Company,
20221,Big Stone Therapies, Inc.,
20222,Montefiore Med. Ctr.,
20223,Metrocare Services,
20224,W.W. Grainger,
20225,Benedictine,
20226,Orange County Sanitation District,
20227,BayCare,
20228,County of Washington,
20229,Cybba,
20230,Credit Union 1,
20231,Absher Construction Company,
20232,Pomona Valley Hospital Medical Center,
20233,CSM Software /Solize USA Corporation,
20234,System One /ALTA IT Services,
20235,PHOENIX DATA SYSTEMS INC,
20236,InCadence Strategic Solutions,
20237,NCS Pearson, Inc.,
20238,Werkberry,
20239,IT Worx Inc,
20240,RK Management Consultants,
20241,SpaceAge Consulting Corp.,
20242,G2A Executive Search,
20243,School Information,
20244,Royal Bank of Canada,
20245,Fuse Engineering,
20246,Sophia Genetics,
20247,National General,
20248,POINT,
20249,MessageGears,
20250,Ace Group,
20251,helenoftroy,
20252,Drop Tank, LLC,
20253,texas children,
20254,Prpl,
20255,C&J Energy,
20256,SailPoint Technologies,
20257,Quantum Workplace, Inc.,
20258,Fenix Group Inc,
20259,Tendril,
20260,CompSource Mutual,
20261,FDH Infrastructure Services,
20262,ARM,
20263,ADPUS,
20264,American Academy of Sleep Medicine,
20265,Winner Winner,
20266,Apple US Corp,
20267,FreedomPay,
20268,Novartis Pharmaceuticals,
20269,Connectors 8.0,
20270,thyssenkrupp Automotive Systems of America LLC,
20271,ReferralExchange,
20272,A Harold and Associates LLC,"Our values are not just how we conduct our work as a company or as individuals, but how we live our lives. All of us at AHA act with INTEGRITY and are accountable for upholding the highest levels of honesty, behavior, and respect.   

We are committed to long-lasting relationships built on trust and confidence through COMMUNICATING effectively, listening and understanding our clients’ needs, and delivering solutions on time.   

We each take responsibility to ensure all of our products and services provided are the absolute best in QUALITY when they are delivered.   

Our LEADERSHIP is passionate about building successful teams – not only within our company, but with our clients, stakeholders, and partners to improve the way things are done.   

Most importantly, AHA takes pride in having diverse, innovative, and talented PEOPLE who love to be challenged and who are focused on performing."
20273,TalentPath Group,
20274,Bureau of Safety and Environmental Enforcement,
20275,ConEdison,
20276,Engineering Resource Associates,
20277,Cetera Financial Group,
20278,Magellan Midstream Partners,
20279,Patent and Trademark Office,
20280,Frederick National Laboratory,
20281,TeleTechI,
20282,Wisconsin Building Supply,
20283,BMC-Building Materials & Construction Solutions,
20284,Bellaire at Devonshire,
20285,Montrose Environmental Group, Inc.,
20286,TeleTech MASTER,
20287,KeyLogic Systems, Inc.,KeyLogic Systems is a fast growing Information Technology Consulting company specializing in Knowledge Management, Program Management, Systems Integration and eGovernment Solutions. KeyLogic has offices in Morgantown, WV, and Columbia, MD and supports government and commercial customers, as well as development and marketing of our team and document management system, TeamLeader. KeyLogic offers a fun place to work in a challenging environment in a college town or the big city!
20288,Royal Electric Co.,
20289,Manpower,
20290,SoftWriters,
20291,ResearchNow,
20292,Talent Recruiters, Inc.,
20293,The GOAL Family of Companies,
20294,Community Change,
20295,El Buen Samaritano,
20296,Fiduciary Counselling, Inc,
20297,PCI,
20298,SnackCrate, Inc.,
20299,Valley Baptist Medical Center - Harlingen,
20300,Stereotaxis, Inc.,
20438,Rock Connections,
20301,QUAD656,"QUAD656 was founded in 2001 when four top Philadelphia area recruiters joined forces. What we share – and what continues to inform our work together — is a fierce entrepreneurial vision and a determination to uphold the highest standards of excellence. Our singular goal is to help you succeed.

WINNER of the 2012 Philadelphia 100, which represents the fastest-growing privately held businesses in the Philadelphia region. We are QUAD656, a Certified Women-Owned Business specializing in the placement of Accounting, Finance, Human Resources, Administrative, Sales, Marketing, Insurance, Analytics, IT, ERP, Engineering and Manufacturing professionals on a Contract and Direct Hire basis. We bring great people together."
1686,BraunAbility,"BraunAbility manufactures high-quality, safe, reliable transportation options for the wheelchair community. We have over 40 years of mobility expertise and we are dedicated to providing the best wheelchair lifts and wheelchair accessible vehicles on the market. Our products are engineered to last and are available through a nationwide dealer network. We celebrated 40 years of service to the community of people with disabilities in 2012. It all started with our Founder, Ralph Braun. His personal mobility solution has changed the lives of thousands of people.

Our International Headquarters is located in Winamac, IN."
20302,Equis,
20303,Staffor,
2342,Synopsys,"Synopsys technology is at the heart of innovations that are changing the way we live and work. The Internet of Things. Autonomous cars. Wearables. Smart medical devices. Secure financial services. Machine learning and computer vision. These breakthroughs are ushering in the era of Smart, Secure Everything―where devices are getting smarter, everything’s connected, and everything must be secure.   

Powering this new era of technology are advanced silicon chips, which are made even smarter by the remarkable software that drives them. Synopsys is at the forefront of Smart, Secure Everything with the world’s most advanced tools for silicon chip design, verification, IP integration, and application security testing. Our technology helps customers innovate from Silicon to Software, so they can deliver Smart, Secure Everything."
20304,SHP,
20305,DBBest Technologies,
20306,Chicago, IL,
20307,McDermott International,
20308,Acenda Health Jobs,
20309,US Information Technologies,
20310,Fortegra Financial,
20311,Recsolu, Inc DBA Yello,
20312,Netlify,
20313,Care Center at Center Grove,
20314,Outdoor Voices,
20315,Volunteers of America - National Services,
20316,New Level Resources, LLC,"New Level Resources is a global, bi-lingual HR consulting firm that helps organizations develop, deploy, and manage their workforce. We provide real-world solutions to our clientsâ€™ complex HR and business challenges.

New Level has 20+ years devoted to developing effective and efficient human resources policies, procedures and best practices for small, medium and large-sized businesses. Our objective is to help you build and align your HR strategy, to retain the best talent and lower your employment costs. We provide companies with access to expert human resources consulting at an affordable price."
20317,Eisai,
20318,NovaCare Rehabilitation,
20319,RMG Networks,
20320,Sally Beauty,
20321,Concentric Sky,
20322,BlueCross BlueShield,
20323,Layton Construction,
20324,ExpressJet Airlines, Inc.,
20325,Index Exchange,
20326,RENE ABGRALL RECRUITING,
20327,Smartbridge,
20328,PTC,"In today's world, products are becoming smart and connected. The digital and physical worlds of product development are converging. PTC is at the forefront of an explosive transformation as a result. We are advancing the possibilities of world-changing smart, connected products **through our people**. Our Smart, Connected People… our employees.  

With recent acquisitions and strategic partnerships we have expanded our enterprise solutions to include the Internet of Things (IoT), big data analytics, digital twin, augmented reality, and more. PTC's movement into these technologies has opened up significant opportunity for those who are forward-thinking, innovative, and not afraid to take smart, calculated risks to gain advances quickly. If you're ready to help shape the future, come join us today!"
20329,Tri-State Generation and Transmission Association, Inc.,
20330,GHSP,
20331,Herman Miller, Inc.,
20332,Woodard Curran,
20333,Maesk Oil,
20334,R&K Solutions,
20335,Cervelo Cycles,
20336,The Drive Media, Inc.,
20337,Arcoro,
20338,NOW Foods,
20339,Robert Half Office Team,
20340,Biokyowa,
20341,Radio Engineering Industries Inc,
20342,Wilson Sonsini Goodrich & Rosati,
20343,Food52,
20344,Drybar Holdings Llc,
20345,Media Networks,
20346,Envoy Platform,
20347,Edwardsville, IL,
20348,Onsemi,
20349,Forest Service,
20350,AEI Consultants,
20351,Black Hills Energy,
20352,Diamond Resorts Corporation,
20353,Lululemon Athletica,
20354,RNL,
20355,Bohler Engineering VA, LLC,
20356,Telcom Construction Inc,
20357,Minidoka Memorial Hospital,
20358,Inficon,
20359,Lutron Electronics,
20360,Compass Corporate,
20361,MedAmerica,
20362,Samsung Research America Internship,
20363,Xlysi,
20364,Mondelez,
20365,United Therapeutics,
20366,Dow Chemical,
20433,*Trinity Health Mid-Atlantic - Trinity Health Mid-Atlantic Medical Groups - St. Mary Medical Center - Trinity Health,
20434,Ascension, B94,
20435,"The Children's Shelter",
20436,Kickstarter,
20367,Vulcan, Inc,"Vulcan, Inc. has been an Employee-Owned Company since 1975. Proudly, we say that being Employee-Owned plays a major role in the way we operate day-to-day. First and foremost, it means keeping one another safe, no matter what job we are doing. Vulcan's in-house Safety Team consists of a dynamic group of employees that work tirelessly to ensure safety remains our top priority. Secondly, being Employee-Owned means teamwork. At Vulcan, the motto is ""Who Can? We Can. VULCAN!"" Our successes are absolutely dependent upon everyone working together as a team. Leadership, communication, accountability, pride in workmanship, honesty and respect are all character traits that Vulcan employees demonstrate daily and are the foundation of who we are as an Employee-Owned Company. We hope you are interested in becoming a part of our team! With hard work and dedicated employees, Vulcan will continue its successful business model as an Employee-Owned Company. EEOC / ADA / DRUGFREE WORKPLACE"
20368,TaskRabbit,
20369,Princeton Plasma Physics Laboratory,
20370,World Bank Group,
5805,West Virginia University Hospitals,
20371,Petram Data,
20372,Beauty Counter,
20373,CommerceHub,
20374,Harry’s,
20375,Zar Technology Consulting,
20376,Henry Elliott and Company Inc.,"**About Henry Elliott and Company Inc.**

Henry Elliott and Company, Inc. was established in 1992. The goal of our organization, then and now, is the provision of highly skilled, reputable and reliable consultants, contract programmer/analysts and separately candidates for direct hire permanent placement. We specialize exclusively with HealthShare, Ensemble, Cache, VA VistA, M (MUMPS), and Epic healthcare IT technologies. We support clients both nationally and internationally. We place a strong emphasis on providing interoperability personnel with extensive InterSystems HealthShare, Ensemble and Cache based healthcare application software with complimentary interface experience.

We have grown to 50+ technical consultants and 8 account management, administrative and operational personnel. We continue to grow as the Healthcare HIE, and Healthcare IT Software Industry expands. We are a long standing business partner of InterSystems Corporation, the developer of Cache Database and HealthShare Systems Integration Products.  Henry Elliott and Company partners with large-scale professional services, systems integration organizations in support of Cache based technology implementations. These include VA VistA, HealthShare, Epic and Ensemble Healthcare IT.

Our aim is to match the skills, experience and desires of the Cache professional to the specifications of our clients."
20377,American Licorice Company,"## A 100 YEAR LEGACY

In September of 2014, American Licorice Co. surpassed the 100 years in business mark. In that time we have had the pleasure of creating some of the best candies, watched our fans beam with happiness as they celebrated their lives with our treats, and worked (and continue to work) with the best family of associates a team could ask for. When Martin Kretchmer started this small licorice company in Chicago, he undoubtedly did not know that he was creating a company that would reach and impact the lives of so many people. We hope that we are making him proud every day."
20378,Transact (Campus),
20379,Monnit Corporation,
20380,gonoyo,
20381,True Digital Surgery,
20382,LongView International Technology Solutions,
20383,Dictionary.com,
20384,Dave,
20385,Zynx Health, Inc.,
20386,Simplisafe,
20387,DolEx Dollar Express, Inc,
20388,National Association of County and City Health Officials,
20389,Parkmobile,
20390,Vidant Health,
20391,Springbox, A Prophet Company,
20392,Uniphy Health Systems, LLC,
20393,The Allen Institute for AI,
20394,Live Nation,
20395,AMERISTAR COUNCIL BLUFFS,
20396,Rocket Loans,
20397,The Learning Experience Corporate Opportunities,
20398,Arizona Supreme Court,
20399,Rakuten Rewards (formerly Ebates),
20400,LogMeIn,
20401,Passport,
20402,AXS Group,
20403,Hopper,
20404,National Institute of Standards and Technology,
20405,planettechnologies,
20406,Neato Robotics,
20407,The Brookdale Hospital Medical Center,
20408,Globalization Partners,
20409,NanoString,
20410,Logik Solutions, LLC,
20411,Test Nilaj,
20412,J Paul Roofing and Restoration,
20413,iOffice,
20414,Global Eagle,
20415,WPP,
20416,Logient,
20417,MSA Group,
20418,Council on Tall Buildings and Urban Habitat,
20419,TiVo,
20420,Market of Choice,
20421,St. Catherine of Siena,
20422,HawkSoft,
20423,TutorMe,
20424,Heart of Florida United Way,,
12088,Fire Security Electronics & Communications Inc,
20425,Heritage Bank,"**Our Mission:**   

We are committed to being the leading community bank in the Pacific Northwest by continuously improving: 

  * Customer Satisfaction

  * Employee Empowerment

  * Community Involvement

  * Shareholder Value

**Our Values:**

  * **Trust:**  

We operate with honesty and integrity.

  * **Professionalism:**  

We conduct ourselves in a professional and ethical manner with commitment and respect for others.

  * **Service Excellence:**  

We are committed to high ethical standards and superior customer service.

  * **Open Communications:**  

We communicate honestly and openly with one another, customers and shareholders.

  * **Community Commitment:**  

We pride ourselves in being an active and enthusiastic participant in the communities we serve."
20426,Kynect,
20427,"Larry's Markets Inc",
20428,Envoy,
20429,Crowdskout,
20430,National Mortgage Insurance Corporation,
20431,Verkada,
20432,MemSQL,
20437,American College of Surgeons,
20439,Bancroft NeuroHealth,
20440,Draft Kings,
20441,Community Impact Newspaper,
20442,Imprint Projects,
20443,Alliance Physical Therapy Partners,
20444,Woodside Senior Communities,
20445,Paul Davis Restoration of Greater MSP and the Northland,
8032,ASUREA,"Asurea is one of the largest Insurance Marketing Organizations in the nation. The Asurea Sales Team, our most valued asset, has access to over 40 of the top insurance and financial institutions in the industry.

We've built our entire company around the concept of service to our clients and rewards for our agents. Here at Asurea, we're changing things up and making things better. We're an insurance agency with established agents and first-rate carriers that offer sustainable, competitive advantages, specifically designed to increase your sales, expand your client base and ensure your continued success.

Asurea is the Simple Solution for the complex questions surrounding insurance and retirement planning.

Asurea's independent agents can provide more choices, more coverage and more savings. Because our agents are independent, they can price shop and offer many policy options to our clients. Asurea takes the time to help you understand your clients'​ needs, budget, and concerns, so that you can shop over 40 carriers to find the perfect fit - customizing a plan to suit their needs and budget.

Asurea Insurance Services, Inc. LIC. 0C28287"
20446,Civil & Environmental Consultants, Inc.,
20447,Ink staffing,
6839,Anne Arundel County, MD,
20448,SHIFT Communications,
20449,County of Gwinnett,
20450,Goodwill Industries of The Valleys,
20451,Rock Security,
20452,BFS Companies,
20453,Connecture Inc,
20454,Intergulf Corporation,
20455,PSA Airlines,
20456,Global Mobility Tax LLP,
20457,U.S. Medical Management,
20458,Faherty Brand,
20459,Kansas Health Systems,
20460,Roeslein & Associates,
20461,W.S. Badcock Corporation,
20462,Havenly,
20463,Smoker & Company,
20464,RubinBrown,
20465,Jennie Stuart Medical Center, Inc.,
20466,DARCARS,
20467,SCS Engineers,
20468,Kent School District,
20469,Evidation,
20470,Solstice,
20471,ProSearch,"We are proud to be Maine's largest Employee Owned recruiting and staffing firm.  We know our success is a result of the trust placed with us by our client companies and our candidates and temporary/contract employees. We also know that our effectiveness can be measured in large part by the longevity of our professional staff - we like to call ourselves ProSearchers, and each of us is an Owner!

The  _number one_  reason for our success is the trust that so many people have placed with our team over the years. We define customers not only as the client companies that partner with us for their recruiting and staffing needs, but also the job seekers looking for that next career move, and our temporary and contract employees that work at our client's every day. We know we have to earn that trust from our customers every day.

Our goal for job seekers is to offer valuable advice on job search strategies, interview techniques, and compensation issues. We give candid feedback regarding marketability, and discuss all viable options with applicants - developing a game plan that will lead to interviews and offers. They say looking for another career opportunity is a full time job; let the people who do it for a living assist you!

Our intimate knowledge of our clients includes an understanding of their company culture, management style and future business plans. This not only allows a prospective applicant to make an informed decision before accepting an interview, it gives them the insight required to interview effectively. This ""competitive advantage"" really can make a difference!

Our direct access and relationships with decision makers at our clients allows us to circumvent the ""resume screen"" that often disqualifies a candidate before the interviewing even starts.

We often represent opportunities simply unavailable from other resources. With our understanding of our client company's business needs, we often can create opportunities that don't currently exist by leveraging your background and our reputation into an initial meeting between you and a decision maker at our client."
20472,SkillTune Technologies,
20473,SYLGER Corporation,
20474,TechUSA,"TechUSA is operational in 13 offices throughout the United States. Our organization focuses on providing our clients with high level customer service through our flexible, tailored and scalable solutions in Engineering, Aerospace and Defense,Technology and Scientific industries. We are trusted business partners to our clients and dependable agents to our candidates. We are successful in what we do and will continue to be the best by using cutting edge technology and employing aggressive outside the box thinkers. By launching new divisions and opening new offices, we continue to saturate our existing markets, achieve profitable growth, and ultimately do what is best for our customers.   

TechUSA is the future of recruitment solutions. Join us and become a part of the Tech USA team!"
3007,Key Technical Resources,"Key Technical Resources was established in 1999. We are proud to be a Nationally Certified Women's Business Enterprise, and are registered as a preferred vendor with many national corporations in their Supplier Diversity Program, including, Burger King, General Dynamics, Office Depot, Ryder System, Inc., Florida Power & Light, South Florida Water Management District, Broward Health, Broward County, City of Miami, Miami-Dade Schools and the School District of Palm Beach County.   

Our firm has been recognized in the business community with awards including:

  * 2008 - One of Top 200 South Florida Small Businesses (#89 - South Florida Business Leader Magazine)

  * 2010 - One of the Top 100 Women Owned Businesses in Florida (#78 - DiversityBusiness.com)

  * 2010 - One of the Top 500 Emerging Businesses in U.S. (#273 - DiversityBusiness.com)

Our principals and staff are involved in business and industry organizations including:

  * Women's Business Enterprise National Council (WBENC)

  * American Business Women's Association (ABWA)

  * Society for Human Resource Management (SHRM)

  * Human Resources Association of Broward County (HRABC)

  * Women's Business Development Council (WBDC)"
20475,Pivotal Placement Services,
20581,bioMerieux,
20582,Homecare_Homebase LLC,
20583,JVT Advisors,"####  **JVT Advisors is a trusted staffing and recruiting firm with more than 20 years of experience successfully placing the right people in the right jobs. We don 't just throw candidates at open positions and hope for a match. We make it our business to know our fields, understand what our clients are looking for, and take the time to prep our candidates for success.**"
20584,JELD-WEN, Inc.,
20585,cagents,
20586,XCAL Tools-Bristol,
20476,Glass and Metal Craft,"Glass and Metal Craft provides custom fabricated glass and metal products and solutions for three distinct markets; window companies, glass businesses, and glaziers.

G+MC's Engineered Glass and Metal business unit focuses on design, fabrication, and project management of entranceway systems, wall systems, canopies, stairs and flooring systems, and handrail systems for glaziers. Glass and Metal Craft is one of the few glass fabricators that provides total solutions for glaziers with in-house design, fabrication, and management of fabricated glass, decorative glass, and custom metal products.

Glass and Metal Craft is the industry leader of Custom Engineered Glass & Architectural Systems. For over 50 years, GMC has evolved by providing the highest level of quality backed by unparalleled service - ensuring your projects are on time and to specifications. With an endless variety of glass products and custom systems, the possibilities are endless. G+MC's diverse expertise supports each step, from design and fabrication through installation. The process is proven to exceed your expectations. With Glass and Metal Craft you will never see glass the same again."
20477,Brian Center Health & Rehabilitation/Goldsboro,
20478,Enlivant,
20479,Internet Archive,
20480,Orthofix,
20481,A. Duda & Sons Inc.,
20482,Jake-Jon Soccer LLC,
20483,The Citadel,
20484,Cathay Bank,
20485,AVIXA, Inc.,
20486,Brazos Electric Cooperative,
20487,Lincoln National Corp,
20488,Hagerty Consulting,
20489,Foundation Finance,
20490,NCSoft,
20491,EVMS,
20492,Uplift Education,
20493,UNM Medical Group,
20494,Crane,
20495,Flagler Hospital, Inc,
